time, x, y, centre_left_distance, centre_right_distance, nu
3780, -0.0511211, 299.908, 450, 150, 75
3790, -0.0511211, 300.322, 450, 150, 75
3800, -0.0511211, 300.582, 450, 150, 75
3810, -0.0511211, 300.405, 450, 150, 75
3820, -0.0511211, 299.97, 450, 150, 75
3830, -0.0511211, 299.848, 450, 150, 75
3840, -0.0511211, 300.656, 450, 150, 75
3850, -0.0511211, 301.906, 450, 150, 75
3860, -0.0511211, 302.467, 450, 150, 75
3870, -0.0511211, 302.139, 450, 150, 75
3880, -0.0511211, 301.823, 450, 150, 75
3890, -0.0511211, 301.417, 450, 150, 75
3900, -0.0511211, 300.816, 450, 150, 75
3910, -0.0511211, 300.034, 450, 150, 75
3920, -0.0511211, 298.494, 450, 150, 75
3930, -0.0511211, 296.906, 450, 150, 75
3940, -0.0511211, 295.706, 450, 150, 75
3950, -0.0511211, 294.879, 450, 150, 75
3960, -0.0511211, 294.022, 450, 150, 75
3970, -0.0511211, 293.945, 450, 150, 75
3980, -0.0511211, 293.907, 450, 150, 75
3990, -0.0511211, 294.087, 450, 150, 75
4000, -0.0511211, 293.707, 450, 150, 75
4010, -0.0511211, 293.745, 450, 150, 75
4020, -0.0511211, 293.867, 450, 150, 75
4030, -0.0511211, 293.969, 450, 150, 75
4040, -0.0511211, 294.095, 450, 150, 75
4050, -0.0511211, 293.835, 450, 150, 75
4060, -0.0511211, 294.28, 450, 150, 75
4070, -0.0511211, 295.76, 450, 150, 75
4080, -0.0511211, 297.261, 450, 150, 75
4090, -0.0511211, 298.257, 450, 150, 75
4100, -0.0511211, 299.422, 450, 150, 75
4110, -0.0511211, 300.541, 450, 150, 75
4120, -0.0511211, 301.248, 450, 150, 75
4130, -0.0511211, 301.501, 450, 150, 75
4140, -0.0511211, 301.892, 450, 150, 75
4150, -0.0511211, 302.814, 450, 150, 75
4160, -0.0511211, 303.772, 450, 150, 75
4170, -0.0511211, 304.536, 450, 150, 75
4180, -0.0511211, 304.626, 450, 150, 75
4190, -0.0511211, 304.763, 450, 150, 75
4200, -0.0511211, 304.701, 450, 150, 75
4210, -0.0511211, 304.52, 450, 150, 75
4220, -0.0511211, 304.365, 450, 150, 75
4230, -0.0511211, 303.799, 450, 150, 75
4240, -0.0511211, 303.3, 450, 150, 75
4250, -0.0511211, 302.831, 450, 150, 75
4260, -0.0511211, 301.861, 450, 150, 75
4270, -0.0511211, 301.005, 450, 150, 75
4280, -0.0511211, 300.053, 450, 150, 75
4290, -0.0511211, 299.184, 450, 150, 75
4300, -0.0511211, 298.493, 450, 150, 75
4310, -0.0511211, 298.094, 450, 150, 75
4320, -0.0511211, 296.865, 450, 150, 75
4330, -0.0511211, 295.955, 450, 150, 75
4340, -0.0511211, 295.605, 450, 150, 75
4350, -0.0511211, 295.224, 450, 150, 75
4360, -0.0511211, 295.022, 450, 150, 75
4370, -0.0511211, 295.304, 450, 150, 75
4380, -0.0511211, 296.276, 450, 150, 75
4390, -0.0511211, 296.941, 450, 150, 75
4400, -0.0511211, 296.929, 450, 150, 75
4410, -0.0511211, 296.935, 450, 150, 75
4420, -0.0511211, 296.714, 450, 150, 75
4430, -0.0511211, 296.061, 450, 150, 75
4440, -0.0511211, 295.317, 450, 150, 75
4450, -0.0511211, 294.799, 450, 150, 75
4460, -0.0511211, 294.358, 450, 150, 75
4470, -0.0511211, 293.94, 450, 150, 75
4480, -0.0511211, 294.002, 450, 150, 75
4490, -0.0511211, 293.729, 450, 150, 75
4500, -0.0511211, 293.651, 450, 150, 75
4510, -0.0511211, 293.555, 450, 150, 75
4520, -0.0511211, 293.227, 450, 150, 75
4530, -0.0511211, 293.244, 450, 150, 75
4540, -0.0511211, 293.411, 450, 150, 75
4550, -0.0511211, 293.302, 450, 150, 75
4560, -0.0511211, 293.459, 450, 150, 75
4570, -0.0511211, 293.357, 450, 150, 75
4580, -0.0511211, 292.983, 450, 150, 75
4590, -0.0511211, 292.5, 450, 150, 75
4600, -0.0511211, 291.696, 450, 150, 75
4610, -0.0511211, 291.315, 450, 150, 75
4620, -0.0511211, 291.525, 450, 150, 75
4630, -0.0511211, 292.049, 450, 150, 75
4640, -0.0511211, 292.864, 450, 150, 75
4650, -0.0511211, 293.731, 450, 150, 75
4660, -0.0511211, 294.424, 450, 150, 75
4670, -0.0511211, 295.142, 450, 150, 75
4680, -0.0511211, 295.245, 450, 150, 75
4690, -0.0511211, 295.2, 450, 150, 75
4700, -0.0511211, 295.324, 450, 150, 75
4710, -0.0511211, 295.177, 450, 150, 75
4720, -0.0511211, 295.601, 450, 150, 75
4730, -0.0511211, 295.72, 450, 150, 75
4740, -0.0511211, 295.971, 450, 150, 75
4750, -0.0511211, 296.112, 450, 150, 75
4760, -0.0511211, 296.4, 450, 150, 75
4770, -0.0511211, 296.091, 450, 150, 75
4780, -0.0511211, 295.222, 450, 150, 75
4790, -0.0511211, 294.038, 450, 150, 75
4800, -0.0511211, 292.62, 450, 150, 75
4810, -0.0511211, 291.242, 450, 150, 75
4820, -0.0511211, 289.982, 450, 150, 75
4830, -0.0511211, 288.705, 450, 150, 75
4840, -0.0511211, 287.478, 450, 150, 75
4850, -0.0511211, 286.476, 450, 150, 75
4860, -0.0511211, 285.74, 450, 150, 75
4870, -0.0511211, 285.315, 450, 150, 75
4880, -0.0511211, 285.307, 450, 150, 75
4890, -0.0511211, 285.28, 450, 150, 75
4900, -0.0511211, 285.921, 450, 150, 75
4910, -0.0511211, 286.691, 450, 150, 75
4920, -0.0511211, 286.875, 450, 150, 75
4930, -0.0511211, 287.286, 450, 150, 75
4940, -0.0511211, 287.182, 450, 150, 75
4950, -0.0511211, 286.814, 450, 150, 75
4960, -0.0511211, 286.156, 450, 150, 75
4970, -0.0511211, 285.353, 450, 150, 75
4980, -0.0511211, 284.533, 450, 150, 75
4990, -0.0511211, 283.607, 450, 150, 75
5000, -0.0511211, 283.651, 450, 150, 75
5010, -0.0511211, 283.371, 450, 150, 75
5020, -0.0511211, 283.05, 450, 150, 75
5030, -0.0511211, 283.782, 450, 150, 75
5040, -0.0511211, 284.302, 450, 150, 75
5050, -0.0511211, 284.197, 450, 150, 75
5060, -0.0511211, 283.493, 450, 150, 75
5070, -0.0511211, 283.149, 450, 150, 75
5080, -0.0511211, 282.44, 450, 150, 75
5090, -0.0511211, 281.698, 450, 150, 75
5100, -0.0511211, 280.975, 450, 150, 75
5110, -0.0511211, 279.705, 450, 150, 75
5120, -0.0511211, 278.545, 450, 150, 75
5130, -0.0511211, 277.533, 450, 150, 75
5140, -0.0511211, 276.383, 450, 150, 75
5150, -0.0511211, 275.342, 450, 150, 75
5160, -0.0511211, 274.82, 450, 150, 75
5170, -0.0511211, 275.141, 450, 150, 75
5180, -0.0511211, 276.047, 450, 150, 75
5190, -0.0511211, 276.648, 450, 150, 75
5200, -0.0511211, 277.36, 450, 150, 75
5210, -0.0511211, 278.11, 450, 150, 75
5220, -0.0511211, 278.957, 450, 150, 75
5230, -0.0511211, 279.803, 450, 150, 75
5240, -0.0511211, 280.266, 450, 150, 75
5250, -0.0511211, 280.912, 450, 150, 75
5260, -0.0511211, 281.695, 450, 150, 75
5270, -0.0511211, 281.809, 450, 150, 75
5280, -0.0511211, 281.438, 450, 150, 75
5290, -0.0511211, 281.683, 450, 150, 75
5300, -0.0511211, 282.025, 450, 150, 75
5310, -0.0511211, 281.811, 450, 150, 75
5320, -0.0511211, 281.64, 450, 150, 75
5330, -0.0511211, 281.245, 450, 150, 75
5340, -0.0511211, 280.383, 450, 150, 75
5350, -0.0511211, 279.598, 450, 150, 75
5360, -0.0511211, 278.749, 450, 150, 75
5370, -0.0511211, 278.001, 450, 150, 75
5380, -0.0511211, 277.055, 450, 150, 75
5390, -0.0511211, 276.709, 450, 150, 75
5400, -0.0511211, 277.065, 450, 150, 75
5410, -0.0511211, 277.356, 450, 150, 75
5420, -0.0511211, 278.215, 450, 150, 75
5430, -0.0511211, 279.034, 450, 150, 75
5440, -0.0511211, 280.58, 450, 150, 75
5450, -0.0511211, 281.503, 450, 150, 75
5460, -0.0511211, 282.456, 450, 150, 75
5470, -0.0511211, 282.898, 450, 150, 75
5480, -0.0511211, 283.156, 450, 150, 75
5490, -0.0511211, 283.363, 450, 150, 75
5500, -0.0511211, 283.438, 450, 150, 75
5510, -0.0511211, 282.979, 450, 150, 75
5520, -0.0511211, 282.914, 450, 150, 75
5530, -0.0511211, 283.454, 450, 150, 75
5540, -0.0511211, 284.178, 450, 150, 75
5550, -0.0511211, 284.599, 450, 150, 75
5560, -0.0511211, 285.133, 450, 150, 75
5570, -0.0511211, 285.238, 450, 150, 75
5580, -0.0511211, 285.658, 450, 150, 75
5590, -0.0511211, 286.488, 450, 150, 75
5600, -0.0511211, 287.232, 450, 150, 75
5610, -0.0511211, 288.101, 450, 150, 75
5620, -0.0511211, 288.316, 450, 150, 75
5630, -0.0511211, 287.713, 450, 150, 75
5640, -0.0511211, 286.767, 450, 150, 75
5650, -0.0511211, 285.867, 450, 150, 75
5660, -0.0511211, 286.081, 450, 150, 75
5670, -0.0511211, 286.845, 450, 150, 75
5680, -0.0511211, 286.991, 450, 150, 75
5690, -0.0511211, 286.355, 450, 150, 75
5700, -0.0511211, 285.708, 450, 150, 75
5710, -0.0511211, 284.617, 450, 150, 75
5720, -0.0511211, 283.948, 450, 150, 75
5730, -0.0511211, 282.951, 450, 150, 75
5740, -0.0511211, 281.868, 450, 150, 75
5750, -0.0511211, 280.945, 450, 150, 75
5760, -0.0511211, 280.471, 450, 150, 75
5770, -0.0511211, 279.995, 450, 150, 75
5780, -0.0511211, 279.317, 450, 150, 75
5790, -0.0511211, 278.752, 450, 150, 75
5800, -0.0511211, 278.452, 450, 150, 75
5810, -0.0511211, 278.047, 450, 150, 75
5820, -0.0511211, 277.6, 450, 150, 75
5830, -0.0511211, 276.838, 450, 150, 75
5840, -0.0511211, 276.266, 450, 150, 75
5850, -0.0511211, 275.411, 450, 150, 75
5860, -0.0511211, 274.549, 450, 150, 75
5870, -0.0511211, 273.883, 450, 150, 75
5880, -0.0511211, 273.465, 450, 150, 75
5890, -0.0511211, 272.995, 450, 150, 75
5900, -0.0511211, 272.542, 450, 150, 75
5910, -0.0511211, 271.733, 450, 150, 75
5920, -0.0511211, 270.97, 450, 150, 75
5930, -0.0511211, 270.234, 450, 150, 75
5940, -0.0511211, 269.804, 450, 150, 75
5950, -0.0511211, 269.685, 450, 150, 75
5960, -0.0511211, 269.804, 450, 150, 75
5970, -0.0511211, 270.182, 450, 150, 75
5980, -0.0511211, 270.864, 450, 150, 75
5990, -0.0511211, 271.663, 450, 150, 75
6000, -0.0511211, 272.09, 450, 150, 75
6010, -0.0511211, 272.347, 450, 150, 75
6020, -0.0511211, 272.798, 450, 150, 75
6030, -0.0511211, 273.358, 450, 150, 75
6040, -0.0511211, 273.7, 450, 150, 75
6050, -0.0511211, 273.905, 450, 150, 75
6060, -0.0511211, 274.605, 450, 150, 75
6070, -0.0511211, 275.071, 450, 150, 75
6080, -0.0511211, 275.426, 450, 150, 75
6090, -0.0511211, 275.217, 450, 150, 75
6100, -0.0511211, 275.731, 450, 150, 75
6110, -0.0511211, 276.338, 450, 150, 75
6120, -0.0511211, 277.139, 450, 150, 75
6130, -0.0511211, 277.623, 450, 150, 75
6140, -0.0511211, 277.35, 450, 150, 75
6150, -0.0511211, 276.736, 450, 150, 75
6160, -0.0511211, 275.827, 450, 150, 75
6170, -0.0511211, 275.298, 450, 150, 75
6180, -0.0511211, 274.856, 450, 150, 75
6190, -0.0511211, 274.471, 450, 150, 75
6200, -0.0511211, 274.357, 450, 150, 75
6210, -0.0511211, 274.522, 450, 150, 75
6220, -0.0511211, 274.899, 450, 150, 75
6230, -0.0511211, 274.589, 450, 150, 75
6240, -0.0511211, 273.604, 450, 150, 75
6250, -0.0511211, 272.848, 450, 150, 75
6260, -0.0511211, 272.297, 450, 150, 75
6270, -0.0511211, 271.484, 450, 150, 75
6280, -0.0511211, 270.461, 450, 150, 75
6290, -0.0511211, 269.588, 450, 150, 75
6300, -0.0511211, 269.283, 450, 150, 75
6310, -0.0511211, 269.543, 450, 150, 75
6320, -0.0511211, 269.969, 450, 150, 75
6330, -0.0511211, 270.675, 450, 150, 75
6340, -0.0511211, 271.727, 450, 150, 75
6350, -0.0511211, 273.153, 450, 150, 75
6360, -0.0511211, 274.082, 450, 150, 75
6370, -0.0511211, 274.531, 450, 150, 75
6380, -0.0511211, 275.238, 450, 150, 75
6390, -0.0511211, 275.948, 450, 150, 75
6400, -0.0511211, 276.548, 450, 150, 75
6410, -0.0511211, 277.506, 450, 150, 75
6420, -0.0511211, 279.045, 450, 150, 75
6430, -0.0511211, 280.609, 450, 150, 75
6440, -0.0511211, 281.278, 450, 150, 75
6450, -0.0511211, 281.363, 450, 150, 75
6460, -0.0511211, 281.379, 450, 150, 75
6470, -0.0511211, 281.351, 450, 150, 75
6480, -0.0511211, 281.16, 450, 150, 75
6490, -0.0511211, 281.148, 450, 150, 75
6500, -0.0511211, 281.367, 450, 150, 75
6510, -0.0511211, 281.518, 450, 150, 75
6520, -0.0511211, 281.095, 450, 150, 75
6530, -0.0511211, 280.125, 450, 150, 75
6540, -0.0511211, 279.371, 450, 150, 75
6550, -0.0511211, 278.626, 450, 150, 75
6560, -0.0511211, 277.316, 450, 150, 75
6570, -0.0511211, 275.958, 450, 150, 75
6580, -0.0511211, 274.821, 450, 150, 75
6590, -0.0511211, 273.872, 450, 150, 75
6600, -0.0511211, 273.143, 450, 150, 75
6610, -0.0511211, 273.641, 450, 150, 75
6620, -0.0511211, 274.533, 450, 150, 75
6630, -0.0511211, 274.981, 450, 150, 75
6640, -0.0511211, 275.348, 450, 150, 75
6650, -0.0511211, 275.32, 450, 150, 75
6660, -0.0511211, 274.889, 450, 150, 75
6670, -0.0511211, 274.349, 450, 150, 75
6680, -0.0511211, 273.934, 450, 150, 75
6690, -0.0511211, 273.618, 450, 150, 75
6700, -0.0511211, 273.682, 450, 150, 75
6710, -0.0511211, 273.439, 450, 150, 75
6720, -0.0511211, 274.125, 450, 150, 75
6730, -0.0511211, 274.102, 450, 150, 75
6740, -0.0511211, 273.246, 450, 150, 75
6750, -0.0511211, 272.286, 450, 150, 75
6760, -0.0511211, 271.416, 450, 150, 75
6770, -0.0511211, 270.931, 450, 150, 75
6780, -0.0511211, 271.214, 450, 150, 75
6790, -0.0511211, 271.22, 450, 150, 75
6800, -0.0511211, 270.776, 450, 150, 75
6810, -0.0511211, 270.307, 450, 150, 75
6820, -0.0511211, 269.665, 450, 150, 75
6830, -0.0511211, 269.438, 450, 150, 75
6840, -0.0511211, 269.585, 450, 150, 75
6850, -0.0511211, 270.318, 450, 150, 75
6860, -0.0511211, 270.935, 450, 150, 75
6870, -0.0511211, 271.45, 450, 150, 75
6880, -0.0511211, 271.4, 450, 150, 75
6890, -0.0511211, 271.277, 450, 150, 75
6900, -0.0511211, 270.984, 450, 150, 75
6910, -0.0511211, 270.519, 450, 150, 75
6920, -0.0511211, 270.068, 450, 150, 75
6930, -0.0511211, 269.978, 450, 150, 75
6940, -0.0511211, 270.041, 450, 150, 75
6950, -0.0511211, 269.549, 450, 150, 75
6960, -0.0511211, 269.179, 450, 150, 75
6970, -0.0511211, 268.8, 450, 150, 75
6980, -0.0511211, 268.573, 450, 150, 75
6990, -0.0511211, 268.831, 450, 150, 75
7000, -0.0511211, 269.242, 450, 150, 75
7010, -0.0511211, 269.347, 450, 150, 75
7020, -0.0511211, 269.617, 450, 150, 75
7030, -0.0511211, 269.428, 450, 150, 75
7040, -0.0511211, 269.415, 450, 150, 75
7050, -0.0511211, 269.252, 450, 150, 75
7060, -0.0511211, 268.902, 450, 150, 75
7070, -0.0511211, 268.394, 450, 150, 75
7080, -0.0511211, 267.906, 450, 150, 75
7090, -0.0511211, 267.701, 450, 150, 75
7100, -0.0511211, 267.29, 450, 150, 75
7110, -0.0511211, 266.899, 450, 150, 75
7120, -0.0511211, 266.184, 450, 150, 75
7130, -0.0511211, 265.503, 450, 150, 75
7140, -0.0511211, 266.024, 450, 150, 75
7150, -0.0511211, 267.058, 450, 150, 75
7160, -0.0511211, 267.685, 450, 150, 75
7170, -0.0511211, 268.135, 450, 150, 75
7180, -0.0511211, 268.138, 450, 150, 75
7190, -0.0511211, 267.937, 450, 150, 75
7200, -0.0511211, 268.276, 450, 150, 75
7210, -0.0511211, 268.566, 450, 150, 75
7220, -0.0511211, 268.357, 450, 150, 75
7230, -0.0511211, 268.098, 450, 150, 75
7240, -0.0511211, 268.3, 450, 150, 75
7250, -0.0511211, 268.306, 450, 150, 75
7260, -0.0511211, 268.631, 450, 150, 75
7270, -0.0511211, 268.885, 450, 150, 75
7280, -0.0511211, 269.458, 450, 150, 75
7290, -0.0511211, 269.476, 450, 150, 75
7300, -0.0511211, 269.671, 450, 150, 75
7310, -0.0511211, 269.387, 450, 150, 75
7320, -0.0511211, 268.878, 450, 150, 75
7330, -0.0511211, 268.549, 450, 150, 75
7340, -0.0511211, 268.731, 450, 150, 75
7350, -0.0511211, 269.463, 450, 150, 75
7360, -0.0511211, 270.256, 450, 150, 75
7370, -0.0511211, 270.956, 450, 150, 75
7380, -0.0511211, 271.207, 450, 150, 75
7390, -0.0511211, 271.107, 450, 150, 75
7400, -0.0511211, 271.19, 450, 150, 75
7410, -0.0511211, 270.927, 450, 150, 75
7420, -0.0511211, 270.915, 450, 150, 75
7430, -0.0511211, 271.322, 450, 150, 75
7440, -0.0511211, 271.605, 450, 150, 75
7450, -0.0511211, 272.41, 450, 150, 75
7460, -0.0511211, 272.763, 450, 150, 75
7470, -0.0511211, 273.129, 450, 150, 75
7480, -0.0511211, 273.462, 450, 150, 75
7490, -0.0511211, 274.102, 450, 150, 75
7500, -0.0511211, 274.361, 450, 150, 75
7510, -0.0511211, 274.646, 450, 150, 75
7520, -0.0511211, 275.117, 450, 150, 75
7530, -0.0511211, 275.502, 450, 150, 75
7540, -0.0511211, 276.152, 450, 150, 75
7550, -0.0511211, 276.848, 450, 150, 75
7560, -0.0511211, 277.998, 450, 150, 75
7570, -0.0511211, 279.831, 450, 150, 75
7580, -0.0511211, 281.023, 450, 150, 75
7590, -0.0511211, 282.375, 450, 150, 75
7600, -0.0511211, 283.368, 450, 150, 75
7610, -0.0511211, 283.586, 450, 150, 75
7620, -0.0511211, 283.86, 450, 150, 75
7630, -0.0511211, 283.745, 450, 150, 75
7640, -0.0511211, 283.866, 450, 150, 75
7650, -0.0511211, 284.392, 450, 150, 75
7660, -0.0511211, 284.934, 450, 150, 75
7670, -0.0511211, 285.705, 450, 150, 75
7680, -0.0511211, 286.046, 450, 150, 75
7690, -0.0511211, 286.211, 450, 150, 75
7700, -0.0511211, 286.304, 450, 150, 75
7710, -0.0511211, 286.589, 450, 150, 75
7720, -0.0511211, 287.131, 450, 150, 75
7730, -0.0511211, 287.604, 450, 150, 75
7740, -0.0511211, 287.048, 450, 150, 75
7750, -0.0511211, 286.469, 450, 150, 75
7760, -0.0511211, 286.068, 450, 150, 75
7770, -0.0511211, 285.556, 450, 150, 75
7780, -0.0511211, 284.899, 450, 150, 75
7790, -0.0511211, 284.18, 450, 150, 75
7800, -0.0511211, 283.932, 450, 150, 75
7810, -0.0511211, 283.778, 450, 150, 75
7820, -0.0511211, 283.792, 450, 150, 75
7830, -0.0511211, 283.64, 450, 150, 75
7840, -0.0511211, 283.212, 450, 150, 75
7850, -0.0511211, 282.802, 450, 150, 75
7860, -0.0511211, 282.107, 450, 150, 75
7870, -0.0511211, 281.793, 450, 150, 75
7880, -0.0511211, 282.116, 450, 150, 75
7890, -0.0511211, 282.5, 450, 150, 75
7900, -0.0511211, 282.54, 450, 150, 75
7910, -0.0511211, 282.236, 450, 150, 75
7920, -0.0511211, 282.104, 450, 150, 75
7930, -0.0511211, 281.674, 450, 150, 75
7940, -0.0511211, 281.881, 450, 150, 75
7950, -0.0511211, 282.272, 450, 150, 75
7960, -0.0511211, 282.907, 450, 150, 75
7970, -0.0511211, 283.008, 450, 150, 75
7980, -0.0511211, 282.132, 450, 150, 75
7990, -0.0511211, 280.447, 450, 150, 75
8000, -0.0511211, 278.482, 450, 150, 75
8010, -0.0511211, 276.874, 450, 150, 75
8020, -0.0511211, 276.045, 450, 150, 75
8030, -0.0511211, 275.087, 450, 150, 75
8040, -0.0511211, 274.145, 450, 150, 75
8050, -0.0511211, 274.128, 450, 150, 75
8060, -0.0511211, 274.124, 450, 150, 75
8070, -0.0511211, 274.106, 450, 150, 75
8080, -0.0511211, 274.172, 450, 150, 75
8090, -0.0511211, 274.507, 450, 150, 75
8100, -0.0511211, 274.936, 450, 150, 75
8110, -0.0511211, 274.937, 450, 150, 75
8120, -0.0511211, 274.581, 450, 150, 75
8130, -0.0511211, 274.196, 450, 150, 75
8140, -0.0511211, 273.654, 450, 150, 75
8150, -0.0511211, 273.605, 450, 150, 75
8160, -0.0511211, 273.593, 450, 150, 75
8170, -0.0511211, 272.866, 450, 150, 75
8180, -0.0511211, 272.584, 450, 150, 75
8190, -0.0511211, 272.321, 450, 150, 75
8200, -0.0511211, 272.055, 450, 150, 75
8210, -0.0511211, 271.5, 450, 150, 75
8220, -0.0511211, 270.983, 450, 150, 75
8230, -0.0511211, 270.347, 450, 150, 75
8240, -0.0511211, 270.197, 450, 150, 75
8250, -0.0511211, 270.795, 450, 150, 75
8260, -0.0511211, 271.482, 450, 150, 75
8270, -0.0511211, 271.95, 450, 150, 75
8280, -0.0511211, 272.389, 450, 150, 75
8290, -0.0511211, 272.799, 450, 150, 75
8300, -0.0511211, 273.305, 450, 150, 75
8310, -0.0511211, 274.322, 450, 150, 75
8320, -0.0511211, 274.811, 450, 150, 75
8330, -0.0511211, 275.427, 450, 150, 75
8340, -0.0511211, 275.861, 450, 150, 75
8350, -0.0511211, 275.978, 450, 150, 75
8360, -0.0511211, 276.172, 450, 150, 75
8370, -0.0511211, 276.013, 450, 150, 75
8380, -0.0511211, 275.828, 450, 150, 75
8390, -0.0511211, 275.681, 450, 150, 75
8400, -0.0511211, 275.621, 450, 150, 75
8410, -0.0511211, 275.392, 450, 150, 75
8420, -0.0511211, 275.19, 450, 150, 75
8430, -0.0511211, 274.432, 450, 150, 75
8440, -0.0511211, 273.402, 450, 150, 75
8450, -0.0511211, 272.196, 450, 150, 75
8460, -0.0511211, 271.077, 450, 150, 75
8470, -0.0511211, 270.49, 450, 150, 75
8480, -0.0511211, 270.102, 450, 150, 75
8490, -0.0511211, 270.269, 450, 150, 75
8500, -0.0511211, 270.432, 450, 150, 75
8510, -0.0511211, 270.704, 450, 150, 75
8520, -0.0511211, 270.916, 450, 150, 75
8530, -0.0511211, 270.945, 450, 150, 75
8540, -0.0511211, 270.502, 450, 150, 75
8550, -0.0511211, 270.211, 450, 150, 75
8560, -0.0511211, 269.395, 450, 150, 75
8570, -0.0511211, 268.259, 450, 150, 75
8580, -0.0511211, 267.841, 450, 150, 75
8590, -0.0511211, 267.701, 450, 150, 75
8600, -0.0511211, 267.789, 450, 150, 75
8610, -0.0511211, 268.605, 450, 150, 75
8620, -0.0511211, 269.131, 450, 150, 75
8630, -0.0511211, 269.69, 450, 150, 75
8640, -0.0511211, 269.798, 450, 150, 75
8650, -0.0511211, 268.867, 450, 150, 75
8660, -0.0511211, 268.097, 450, 150, 75
8670, -0.0511211, 268.204, 450, 150, 75
8680, -0.0511211, 268.47, 450, 150, 75
8690, -0.0511211, 268.36, 450, 150, 75
8700, -0.0511211, 268.073, 450, 150, 75
8710, -0.0511211, 267.545, 450, 150, 75
8720, -0.0511211, 266.948, 450, 150, 75
8730, -0.0511211, 266.124, 450, 150, 75
8740, -0.0511211, 265.29, 450, 150, 75
8750, -0.0511211, 264.621, 450, 150, 75
8760, -0.0511211, 264.304, 450, 150, 75
8770, -0.0511211, 263.902, 450, 150, 75
8780, -0.0511211, 263.447, 450, 150, 75
8790, -0.0511211, 262.827, 450, 150, 75
8800, -0.0511211, 262.352, 450, 150, 75
8810, -0.0511211, 262.522, 450, 150, 75
8820, -0.0511211, 263.296, 450, 150, 75
8830, -0.0511211, 264.031, 450, 150, 75
8840, -0.0511211, 265.003, 450, 150, 75
8850, -0.0511211, 266.091, 450, 150, 75
8860, -0.0511211, 266.892, 450, 150, 75
8870, -0.0511211, 268.081, 450, 150, 75
8880, -0.0511211, 269.283, 450, 150, 75
8890, -0.0511211, 270.177, 450, 150, 75
8900, -0.0511211, 270.542, 450, 150, 75
8910, -0.0511211, 270.583, 450, 150, 75
8920, -0.0511211, 271.002, 450, 150, 75
8930, -0.0511211, 271.237, 450, 150, 75
8940, -0.0511211, 271.019, 450, 150, 75
8950, -0.0511211, 270.847, 450, 150, 75
